CustomerID,RecencyDays,Frequency,Monetary,FirstPurchase,LastPurchase,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgMonthlyRevenue
15094,463,2,83.0,2010-03-05 12:56:00,2010-09-02 16:55:00,1,2,1,121,Hibernating,13.756906077348066
15095,104,10,3141.64,2010-01-21 09:37:00,2011-08-28 12:01:00,3,5,5,355,Regular,161.38561643835618
15096,43,1,219.39000000000001,2011-10-28 10:27:00,2011-10-28 10:27:00,4,1,1,411,New/Promising,219.39000000000001
15097,4,3,908.35,2010-05-05 14:22:00,2011-12-05 14:03:00,5,3,3,533,Loyal,47.1461937716263
15098,182,3,39916.5,2011-06-10 15:22:00,2011-06-10 15:33:00,3,3,5,335,Regular,39916.5
15099,84,1,410.48,2011-09-16 13:13:00,2011-09-16 13:13:00,3,1,2,312,Regular,410.48
15100,334,7,2894.7,2010-01-07 14:33:00,2011-01-10 10:35:00,2,4,4,244,At Risk (High Value),236.62397820163488
15101,9,6,1477.94,2010-04-28 15:00:00,2011-12-01 10:18:00,5,4,4,544,Champions,76.31359724612737
15102,531,2,554.67,2010-06-11 10:16:00,2010-06-27 12:16:00,1,2,2,122,Hibernating,554.67
15103,31,2,703.36,2011-09-14 13:54:00,2011-11-08 14:53:00,4,2,3,423,New/Promising,383.6509090909091
15104,197,2,1027.44,2011-03-02 14:16:00,2011-05-27 12:29:00,2,2,3,223,Hibernating,362.6258823529412
15105,18,9,3094.91,2010-03-23 12:18:00,2011-11-21 16:54:00,5,5,5,555,Champions,152.709375
15106,18,5,1422.52,2011-03-15 12:52:00,2011-11-22 09:16:00,5,4,4,544,Champions,170.0223107569721
15107,311,9,940.35,2010-09-14 10:47:00,2011-02-01 14:46:00,2,5,3,253,At Risk (High Value),201.50357142857143
15108,142,4,1300.25,2011-04-26 10:54:00,2011-07-21 10:24:00,3,3,4,334,Regular,458.9117647058823
15109,246,3,983.1,2009-12-04 12:33:00,2011-04-08 09:58:00,2,3,3,233,At Risk (High Value),60.31288343558282
15110,24,6,1505.8500000000001,2010-08-11 15:49:00,2011-11-16 11:16:00,4,4,4,444,Champions,97.9945770065076
15111,29,5,2730.87,2010-04-26 13:12:00,2011-11-10 16:58:00,4,4,4,444,Champions,145.5170515097691
15112,611,1,209.4,2010-04-07 14:17:00,2010-04-07 14:17:00,1,1,1,111,Hibernating,209.4
15113,10,3,3609.33,2011-10-16 15:27:00,2011-11-30 08:23:00,5,3,5,535,Loyal,2460.9068181818184
15114,30,12,3400.12,2010-10-14 16:44:00,2011-11-09 15:05:00,4,5,5,455,Champions,261.5476923076923
15115,18,2,531.85,2009-12-07 11:20:00,2011-11-21 14:59:00,5,2,2,522,New/Promising,22.346638655462186
15116,18,4,1352.75,2011-05-19 08:50:00,2011-11-22 12:25:00,5,3,4,534,Loyal,217.01871657754012
15117,15,8,2485.9700000000003,2010-03-15 13:39:00,2011-11-25 08:12:00,5,4,4,544,Champions,120.4831987075929
15118,134,1,244.8,2011-07-28 14:54:00,2011-07-28 14:54:00,3,1,1,311,Regular,244.8
15119,246,1,266.4,2011-04-08 09:08:00,2011-04-08 09:08:00,2,1,1,211,Hibernating,266.4
15120,134,1,358.82,2011-07-29 09:48:00,2011-07-29 09:48:00,3,1,2,312,Regular,358.82
15121,50,2,457.72,2011-02-24 12:41:00,2011-10-20 14:51:00,4,2,2,422,New/Promising,57.695798319327736
15122,114,11,4497.47,2010-03-30 14:05:00,2011-08-17 16:48:00,3,5,5,355,Regular,267.1764356435644
15123,7,5,4656.17,2010-03-16 09:49:00,2011-12-02 13:12:00,5,4,5,545,Champions,223.1391373801917
15124,23,4,450.82,2010-02-26 10:49:00,2011-11-17 10:09:00,4,3,2,432,Regular,21.535987261146495
15125,25,24,17024.87,2010-03-31 13:29:00,2011-11-14 13:57:00,4,5,5,455,Champions,861.2919055649241
15126,537,2,449.49,2010-01-21 17:09:00,2010-06-21 12:31:00,1,2,2,122,Hibernating,89.898
15127,66,2,711.5,2010-07-08 10:07:00,2011-10-05 10:30:00,3,2,3,323,Regular,47.01541850220264
15128,60,5,1783.68,2010-10-05 16:46:00,2011-10-10 13:54:00,3,4,4,344,Regular,145.01463414634145
15129,50,23,6860.18,2010-04-08 17:15:00,2011-10-20 14:40:00,4,5,5,455,Champions,368.16708407871204
15130,170,1,330.11,2011-06-23 10:15:00,2011-06-23 10:15:00,3,1,2,312,Regular,330.11
15131,395,1,80.28,2010-11-10 12:07:00,2010-11-10 12:07:00,2,1,1,211,Hibernating,80.28
15132,18,5,977.9300000000001,2011-03-22 12:02:00,2011-11-21 17:10:00,5,4,3,543,Loyal,120.23729508196723
15133,128,5,1806.9,2010-07-07 12:31:00,2011-08-04 10:44:00,3,4,4,344,Regular,138.28316326530614
15134,15,10,1596.29,2010-10-13 12:44:00,2011-11-25 08:55:00,5,5,4,554,Champions,117.66265356265356
15135,239,2,305.68,2010-06-01 13:33:00,2011-04-14 19:16:00,2,2,2,222,Hibernating,28.92870662460568
15136,3,4,1286.7,2011-09-04 16:05:00,2011-12-07 12:26:00,5,3,4,534,Loyal,415.06451612903226
15137,521,2,823.4,2010-01-28 15:45:00,2010-07-07 09:41:00,1,2,3,123,Hibernating,155.35849056603774
15138,394,1,502.52,2010-11-11 09:16:00,2010-11-11 09:16:00,2,1,2,212,Hibernating,502.52
15139,240,2,178.96,2011-01-07 12:44:00,2011-04-14 11:39:00,2,2,1,221,Hibernating,55.925
15140,52,8,3243.69,2010-09-23 13:07:00,2011-10-18 14:07:00,4,4,5,445,Champions,249.51461538461538
15141,458,7,1388.47,2010-03-28 15:58:00,2010-09-08 11:33:00,1,4,4,144,At Risk (High Value),255.54662576687116
15142,46,6,2619.92,2010-07-27 09:05:00,2011-10-24 12:51:00,4,4,4,444,Champions,173.12246696035243
15143,226,2,563.63,2010-10-03 13:58:00,2011-04-28 12:03:00,2,2,2,222,Hibernating,82.08203883495146
15144,8,29,12160.31,2009-12-13 11:35:00,2011-12-01 15:12:00,5,5,5,555,Champions,508.0909470752089
15145,4,4,1194.73,2011-04-05 15:20:00,2011-12-05 17:21:00,5,3,3,533,Loyal,146.89303278688524
15146,165,2,1327.16,2011-02-21 13:07:00,2011-06-28 12:09:00,3,2,4,324,Regular,315.9904761904762
15147,240,1,623.5,2011-04-13 15:57:00,2011-04-13 15:57:00,2,1,3,213,Hibernating,623.5
15148,11,1,301.29,2011-11-29 08:21:00,2011-11-29 08:21:00,5,1,2,512,New/Promising,301.29
15149,134,5,1554.6100000000001,2010-02-28 11:13:00,2011-07-29 10:58:00,3,4,4,344,Regular,90.55980582524272
15150,17,13,9001.08,2010-06-14 12:01:00,2011-11-22 12:52:00,5,5,5,555,Champions,513.3695817490494
15151,423,2,2085.61,2010-07-18 12:19:00,2010-10-12 16:37:00,1,2,4,124,Hibernating,727.5383720930233
15152,10,14,5263.83,2010-01-07 15:15:00,2011-11-30 12:32:00,5,5,5,555,Champions,228.53096960926192
15153,31,1,329.25,2011-11-08 17:09:00,2011-11-08 17:09:00,4,1,2,412,New/Promising,329.25
15154,75,3,1388.41,2010-08-18 17:41:00,2011-09-25 16:05:00,3,3,4,334,Regular,103.61268656716419
15155,383,1,383.96999999999997,2010-11-21 12:59:00,2010-11-21 12:59:00,2,1,2,212,Hibernating,383.96999999999997
15156,1,3,961.49,2011-11-06 12:41:00,2011-12-08 18:22:00,5,3,3,533,Loyal,901.396875
15157,4,5,2654.11,2009-12-10 14:44:00,2011-12-06 11:28:00,5,4,4,544,Champions,109.82524137931034
15158,45,2,606.02,2010-11-03 13:46:00,2011-10-25 13:53:00,4,2,2,422,New/Promising,51.0691011235955
15159,2,34,22116.73,2010-10-04 09:31:00,2011-12-08 12:05:00,5,5,5,555,Champions,1543.0276744186046
15160,357,4,589.27,2010-10-14 15:26:00,2010-12-17 14:15:00,2,3,2,232,Regular,280.60476190476186
15161,388,1,119.92,2010-11-16 16:08:00,2010-11-16 16:08:00,2,1,1,211,Hibernating,119.92
15162,731,1,312.9,2009-12-08 13:14:00,2009-12-08 13:14:00,1,1,2,112,Hibernating,312.9
15163,18,2,304.47,2011-05-31 15:22:00,2011-11-21 13:10:00,5,2,2,522,New/Promising,52.79826589595376
15164,69,9,2068.92,2010-01-18 13:34:00,2011-10-02 12:05:00,3,5,4,354,Regular,99.94782608695652
15165,373,1,975.5,2010-12-01 14:03:00,2010-12-01 14:03:00,2,1,3,213,Hibernating,975.5
15166,468,1,167.16,2010-08-29 12:31:00,2010-08-29 12:31:00,1,1,1,111,Hibernating,167.16
15167,321,5,1659.67,2010-02-04 14:13:00,2011-01-23 12:41:00,2,4,4,244,At Risk (High Value),141.44914772727273
15168,26,1,106.56,2011-11-14 11:26:00,2011-11-14 11:26:00,4,1,1,411,New/Promising,106.56
15169,382,2,569.22,2009-12-13 11:16:00,2010-11-22 13:04:00,2,2,2,222,Hibernating,49.64127906976744
15170,407,1,81.15,2010-10-29 10:34:00,2010-10-29 10:34:00,2,1,1,211,Hibernating,81.15
15171,331,1,1289.5,2011-01-12 15:36:00,2011-01-12 15:36:00,2,1,4,214,Hibernating,1289.5
15172,9,5,1624.05,2011-04-17 11:56:00,2011-12-01 11:51:00,5,4,4,544,Champions,214.63215859030836
15173,381,7,1494.6,2010-04-01 12:26:00,2010-11-24 10:21:00,2,4,4,244,At Risk (High Value),189.9915254237288
15174,323,2,481.46,2010-10-25 09:40:00,2011-01-21 09:06:00,2,2,2,222,Hibernating,166.02068965517242
15175,72,1,224.14,2011-09-29 11:31:00,2011-09-29 11:31:00,3,1,1,311,Regular,224.14
15176,668,1,988.04,2010-02-10 10:36:00,2010-02-10 10:36:00,1,1,3,113,Hibernating,988.04
15177,426,1,948.93,2010-10-10 12:48:00,2010-10-10 12:48:00,1,1,3,113,Hibernating,948.93
15178,260,1,40.5,2011-03-24 15:12:00,2011-03-24 15:12:00,2,1,1,211,Hibernating,40.5
15179,18,13,7491.92,2009-12-03 12:27:00,2011-11-21 12:53:00,5,5,5,555,Champions,313.03286908077996
15180,367,3,904.4300000000001,2010-04-29 15:27:00,2010-12-07 14:57:00,2,3,3,233,At Risk (High Value),122.77330316742083
15181,66,5,1200.2,2009-12-08 19:02:00,2011-10-04 13:58:00,3,4,3,343,Regular,54.225903614457835
15182,154,11,2998.952,2010-02-21 12:03:00,2011-07-08 13:37:00,3,5,5,355,Regular,179.2202390438247
15183,548,3,639.93,2010-05-04 11:31:00,2010-06-10 10:43:00,1,3,3,133,At Risk (High Value),533.275
15184,29,4,689.95,2009-12-16 12:06:00,2011-11-10 13:41:00,4,3,3,433,Loyal,29.82492795389049
15185,70,1,310.62,2011-09-30 14:06:00,2011-09-30 14:06:00,3,1,2,312,Regular,310.62
15186,14,5,1403.2,2010-01-12 10:14:00,2011-11-25 14:58:00,5,4,4,544,Champions,61.72434017595308
15187,2,16,4777.18,2011-05-11 13:49:00,2011-12-08 11:56:00,5,5,5,555,Champions,682.4542857142858
15188,725,1,310.43,2009-12-14 13:30:00,2009-12-14 13:30:00,1,1,2,112,Hibernating,310.43
15189,1,46,17524.38,2010-07-18 13:37:00,2011-12-08 13:22:00,5,5,5,555,Champions,1036.9455621301777
15190,434,1,834.4399999999999,2010-10-01 13:09:00,2010-10-01 13:09:00,1,1,3,113,Hibernating,834.4399999999999
15191,463,3,588.05,2010-01-20 12:35:00,2010-09-02 15:37:00,1,3,2,132,Regular,78.40666666666667
15192,120,5,1981.39,2010-01-29 10:13:00,2011-08-12 11:41:00,3,4,4,344,Regular,106.14589285714285
15193,61,1,499.32,2011-10-10 08:23:00,2011-10-10 08:23:00,3,1,2,312,Regular,499.32
15194,3,28,12427.69,2009-12-03 10:37:00,2011-12-06 15:10:00,5,5,5,555,Champions,508.6366984993179
15195,3,1,3861.0,2011-12-07 12:20:00,2011-12-07 12:20:00,5,1,5,515,New/Promising,3861.0
15196,433,2,316.25,2009-12-13 11:14:00,2010-10-03 10:50:00,1,2,2,122,Hibernating,32.38054607508532
15197,11,6,1877.51,2009-12-11 12:56:00,2011-11-29 10:00:00,5,4,4,544,Champions,78.55690376569038
15198,92,5,571.35,2010-01-19 10:01:00,2011-09-08 14:42:00,3,4,2,342,Regular,28.711055276381913
15199,59,10,3122.4,2010-05-13 10:14:00,2011-10-11 15:12:00,4,5,5,455,Champions,181.53488372093025
15200,495,1,549.05,2010-08-02 09:38:00,2010-08-02 09:38:00,1,1,2,112,Hibernating,549.05
15201,87,7,1842.95,2010-04-07 14:50:00,2011-09-13 14:53:00,3,4,4,344,Regular,105.51240458015269
15202,420,3,6001.49,2010-10-15 12:39:00,2010-10-15 13:05:00,1,3,5,135,At Risk (High Value),6001.49
15203,26,15,4400.18,2009-12-08 18:06:00,2011-11-14 08:16:00,4,5,5,455,Champions,187.24170212765958
15204,357,1,316.58,2010-12-17 13:49:00,2010-12-17 13:49:00,2,1,2,212,Hibernating,316.58
15205,85,2,653.24,2011-08-04 16:07:00,2011-09-15 19:36:00,3,2,3,323,Regular,466.6
15206,10,4,420.29999999999995,2011-03-09 08:59:00,2011-11-29 13:41:00,5,3,2,532,Regular,47.58113207547169
15207,416,3,683.9200000000001,2010-06-10 17:29:00,2010-10-19 13:29:00,1,3,3,133,At Risk (High Value),157.82769230769233
15208,1,6,970.52,2010-10-12 12:17:00,2011-12-08 17:24:00,5,4,3,543,Loyal,68.99431279620853
15209,730,1,178.98000000000002,2009-12-09 17:26:00,2009-12-09 17:26:00,1,1,1,111,Hibernating,178.98000000000002
15210,225,3,1176.19,2010-05-13 14:42:00,2011-04-28 16:11:00,2,3,3,233,At Risk (High Value),100.81628571428573
15211,60,2,1277.48,2010-12-09 16:08:00,2011-10-10 13:31:00,3,2,4,324,Regular,126.0671052631579
15212,241,2,208.28,2010-11-28 10:45:00,2011-04-12 13:45:00,2,2,1,221,Hibernating,46.284444444444446
15213,319,2,328.35,2011-01-14 11:05:00,2011-01-25 12:21:00,2,2,2,222,Hibernating,328.35
15214,2,8,1661.44,2011-04-11 09:46:00,2011-12-08 12:07:00,5,4,4,544,Champions,206.8182572614108
15215,47,7,2422.43,2010-04-06 11:21:00,2011-10-24 11:41:00,4,4,4,444,Champions,128.39734982332155
15216,88,2,486.09,2010-03-31 09:52:00,2011-09-13 11:41:00,3,2,2,322,Regular,27.462711864406778
15217,563,1,426.24,2010-05-25 13:51:00,2010-05-25 13:51:00,1,1,2,112,Hibernating,426.24
15218,11,22,11516.57,2010-01-26 11:33:00,2011-11-29 11:48:00,5,5,5,555,Champions,514.1325892857143
15219,176,2,685.45,2010-03-01 11:33:00,2011-06-16 16:57:00,3,2,3,323,Regular,43.5667372881356
15220,52,6,1778.96,2011-03-04 10:24:00,2011-10-19 12:39:00,4,4,4,444,Champions,233.05152838427946
15221,366,4,2465.4500000000003,2010-03-12 10:40:00,2010-12-08 13:08:00,2,3,4,234,At Risk (High Value),272.92804428044286
15222,319,11,3550.91,2009-12-16 13:49:00,2011-01-25 08:03:00,2,5,5,255,At Risk (High Value),263.6814356435643
15223,226,5,1417.95,2009-12-05 11:19:00,2011-04-28 11:31:00,2,4,4,244,At Risk (High Value),83.57269155206288
15224,358,5,871.36,2010-01-15 16:14:00,2010-12-16 15:02:00,2,4,3,243,At Risk (High Value),78.26586826347305
15225,234,1,409.40000000000003,2011-04-19 14:51:00,2011-04-19 14:51:00,2,1,2,212,Hibernating,409.40000000000003
15226,311,1,154.41,2011-02-02 11:41:00,2011-02-02 11:41:00,2,1,1,211,Hibernating,154.41
15227,37,9,2488.4900000000002,2010-03-16 08:23:00,2011-11-03 11:59:00,4,5,4,454,Champions,125.04974874371861
15228,66,6,5580.2699999999995,2010-07-28 10:21:00,2011-10-04 13:56:00,3,4,5,345,Regular,386.6237875288683
15229,586,1,160.5,2010-05-02 13:50:00,2010-05-02 13:50:00,1,1,1,111,Hibernating,160.5
15230,239,2,429.6,2011-04-13 11:04:00,2011-04-14 14:39:00,2,2,2,222,Hibernating,429.6
15231,621,1,250.26,2010-03-28 15:12:00,2010-03-28 15:12:00,1,1,1,111,Hibernating,250.26
15232,113,2,612.06,2011-07-22 12:21:00,2011-08-18 16:27:00,3,2,2,322,Regular,612.06
15233,401,1,59.400000000000006,2010-11-03 13:36:00,2010-11-03 13:36:00,2,1,1,211,Hibernating,59.400000000000006
15234,277,1,197.0,2011-03-08 08:53:00,2011-03-08 08:53:00,2,1,1,211,Hibernating,197.0
15235,218,16,2937.81,2010-11-16 12:48:00,2011-05-06 09:44:00,2,5,4,254,At Risk (High Value),518.4370588235294
15236,299,1,321.05,2011-02-14 10:52:00,2011-02-14 10:52:00,2,1,2,212,Hibernating,321.05
15237,2,4,1412.32,2011-04-26 15:04:00,2011-12-08 09:46:00,5,3,4,534,Loyal,188.3093333333333
15238,29,3,1071.99,2011-06-08 16:00:00,2011-11-10 14:28:00,4,3,3,433,Loyal,208.82922077922078
15239,10,2,780.59,2011-09-22 09:53:00,2011-11-29 14:14:00,5,2,3,523,New/Promising,344.3779411764706
15240,45,12,4459.98,2009-12-05 14:57:00,2011-10-26 09:50:00,4,5,5,455,Champions,194.19361393323658
15241,67,11,3050.16,2010-02-23 13:59:00,2011-10-04 09:05:00,3,5,5,355,Regular,155.8855195911414
15242,422,1,302.04,2010-10-13 15:33:00,2010-10-13 15:33:00,1,1,2,112,Hibernating,302.04
15243,74,2,927.2800000000001,2010-09-30 17:28:00,2011-09-26 14:12:00,3,2,3,323,Regular,77.27333333333334
15244,65,3,912.08,2010-02-11 14:48:00,2011-10-05 13:19:00,3,3,3,333,Regular,45.604
15245,134,8,4610.84,2010-04-23 14:23:00,2011-07-28 18:56:00,3,4,5,345,Regular,300.0546637744035
15246,238,3,780.4,2010-06-02 11:28:00,2011-04-15 14:45:00,2,3,3,233,At Risk (High Value),73.85488958990537
15247,122,3,976.06,2010-06-20 14:08:00,2011-08-09 12:52:00,3,3,3,333,Regular,70.72898550724636
15248,411,3,1893.93,2010-06-23 14:34:00,2010-10-24 13:09:00,1,3,4,134,At Risk (High Value),465.7204918032787
15249,32,18,9266.0,2010-03-26 14:51:00,2011-11-08 11:45:00,4,5,5,455,Champions,470.3553299492386
15250,641,1,60.0,2010-03-09 07:35:00,2010-03-09 07:35:00,1,1,1,111,Hibernating,60.0
15251,9,21,20324.54,2010-01-29 12:42:00,2011-11-30 15:02:00,5,5,5,555,Champions,910.0540298507464
15252,36,5,2103.41,2010-04-07 10:24:00,2011-11-03 13:30:00,4,4,4,444,Champions,109.7431304347826
15253,16,8,2055.09,2010-05-02 11:17:00,2011-11-23 16:22:00,5,4,4,544,Champions,108.16263157894737
15254,127,3,1088.35,2010-05-28 10:08:00,2011-08-04 15:04:00,3,3,3,333,Regular,75.40531177829098
15255,67,9,3729.42,2009-12-03 09:10:00,2011-10-04 12:43:00,3,5,5,355,Regular,166.98895522388062
15256,149,2,170.4,2010-05-27 11:41:00,2011-07-14 11:47:00,3,2,1,321,Regular,12.37772397094431
15257,283,2,685.9,2010-10-21 14:03:00,2011-03-01 12:58:00,2,2,3,223,Hibernating,158.2846153846154
15258,169,2,623.16,2011-05-06 14:16:00,2011-06-24 12:30:00,3,2,3,323,Regular,389.47499999999997
15259,513,4,1182.3799999999999,2010-01-26 09:41:00,2010-07-15 08:47:00,1,3,3,133,At Risk (High Value),209.88994082840233
15260,100,25,9188.23,2009-12-06 11:45:00,2011-08-31 13:55:00,3,5,5,355,Regular,435.46113744075825
15261,135,4,1508.0,2010-10-01 11:59:00,2011-07-27 15:20:00,3,3,4,334,Regular,151.30434782608697
15262,324,3,418.82,2010-08-08 15:55:00,2011-01-20 12:16:00,2,3,2,232,Regular,76.61341463414634
15263,107,1,156.51,2011-08-25 10:26:00,2011-08-25 10:26:00,3,1,1,311,Regular,156.51
15264,64,2,848.4,2010-06-27 13:29:00,2011-10-06 13:49:00,3,2,3,323,Regular,54.61802575107296
15265,151,4,3345.64,2009-12-01 17:08:00,2011-07-11 14:46:00,3,3,5,335,Regular,171.27849829351533
15266,338,5,852.21,2010-01-07 12:19:00,2011-01-05 13:40:00,2,4,3,243,At Risk (High Value),70.43057851239669
15267,22,5,1717.36,2011-06-10 10:24:00,2011-11-17 15:59:00,4,4,4,444,Champions,322.005
15268,479,3,961.9000000000001,2010-04-13 11:27:00,2010-08-18 10:33:00,1,3,3,133,At Risk (High Value),229.02380952380955
15269,24,3,1225.3600000000001,2010-11-14 12:58:00,2011-11-16 09:32:00,4,3,3,433,Loyal,100.4393442622951
15270,16,21,8524.86,2009-12-17 15:02:00,2011-11-24 09:24:00,5,5,5,555,Champions,362.2461756373938
15271,7,24,4709.54,2010-08-05 14:57:00,2011-12-02 14:11:00,5,5,5,555,Champions,292.51801242236024
15272,57,6,2085.48,2010-02-14 13:39:00,2011-10-13 12:59:00,4,4,4,444,Champions,103.41223140495867
15273,600,1,228.96,2010-04-19 11:31:00,2010-04-19 11:31:00,1,1,1,111,Hibernating,228.96
15274,4,2,716.57,2011-11-21 14:17:00,2011-12-05 16:57:00,5,2,3,523,New/Promising,716.57
15275,38,1,615.14,2011-11-02 11:20:00,2011-11-02 11:20:00,4,1,2,412,New/Promising,615.14
15276,66,4,649.53,2010-10-01 12:24:00,2011-10-04 16:39:00,3,3,3,333,Regular,52.9508152173913
15277,47,2,476.34,2010-10-10 16:02:00,2011-10-24 10:08:00,4,2,2,422,New/Promising,37.804761904761904
15278,562,4,496.15999999999997,2010-02-12 14:53:00,2010-05-27 10:03:00,1,3,2,132,Regular,144.5126213592233
15279,355,5,1580.54,2010-02-02 10:15:00,2010-12-20 10:48:00,2,4,4,244,At Risk (High Value),147.7140186915888
15280,172,3,406.21999999999997,2010-05-17 14:17:00,2011-06-20 17:14:00,3,3,2,332,Regular,30.542857142857137
15281,59,16,8543.57,2010-10-08 12:14:00,2011-10-12 09:10:00,4,5,5,455,Champions,696.4866847826087
15282,570,1,348.59,2010-05-18 16:27:00,2010-05-18 16:27:00,1,1,2,112,Hibernating,348.59
15283,390,3,148.33,2010-07-09 15:46:00,2010-11-14 14:54:00,2,3,1,231,Regular,35.03858267716536
15284,500,1,24.75,2010-07-27 13:25:00,2010-07-27 13:25:00,1,1,1,111,Hibernating,24.75
15285,408,1,94.92,2010-10-28 09:46:00,2010-10-28 09:46:00,2,1,1,211,Hibernating,94.92
15286,50,1,240.55,2011-10-21 11:08:00,2011-10-21 11:08:00,4,1,1,411,New/Promising,240.55
15287,22,5,856.03,2009-12-02 12:13:00,2011-11-17 15:34:00,4,4,3,443,Loyal,35.91734265734266
15288,43,10,3883.13,2010-02-12 15:27:00,2011-10-27 16:58:00,4,5,5,455,Champions,187.28922829581992
15289,29,5,1593.09,2010-03-28 11:45:00,2011-11-10 13:49:00,4,4,4,444,Champions,80.73091216216216
15290,5,26,10496.28,2010-02-24 10:15:00,2011-12-05 11:39:00,5,5,5,555,Champions,485.19013867488445
15291,26,40,13846.56,2009-12-03 11:09:00,2011-11-14 11:02:00,4,5,5,455,Champions,585.0659154929577
15292,201,1,180.94,2011-05-22 15:00:00,2011-05-22 15:00:00,2,1,1,211,Hibernating,180.94
15293,666,1,247.5,2010-02-12 11:54:00,2010-02-12 11:54:00,1,1,1,111,Hibernating,247.5
15294,411,1,233.35,2010-10-25 11:45:00,2010-10-25 11:45:00,1,1,1,111,Hibernating,233.35
15295,654,1,217.23999999999998,2010-02-23 13:03:00,2010-02-23 13:03:00,1,1,1,111,Hibernating,217.23999999999998
15296,51,12,10342.83,2010-01-21 13:48:00,2011-10-20 11:47:00,4,5,5,455,Champions,487.8693396226415
15297,10,3,641.94,2011-10-07 09:42:00,2011-11-29 16:32:00,5,3,3,533,Loyal,363.3622641509434
15298,2,23,9459.37,2009-12-08 17:04:00,2011-12-07 17:17:00,5,5,5,555,Champions,389.27448559670785
15299,67,10,7991.54,2010-01-12 11:34:00,2011-10-03 14:19:00,3,5,5,355,Regular,381.1545310015899
15300,64,1,496.44,2011-10-06 17:08:00,2011-10-06 17:08:00,3,1,2,312,Regular,496.44
15301,51,17,7603.4400000000005,2010-09-15 15:41:00,2011-10-20 09:57:00,4,5,5,455,Champions,571.6872180451128
15302,730,1,308.0,2009-12-09 13:11:00,2009-12-09 13:11:00,1,1,2,112,Hibernating,308.0
15303,290,3,1224.18,2010-01-25 09:42:00,2011-02-22 13:59:00,2,3,3,233,At Risk (High Value),93.44885496183207
15304,61,9,919.5500000000001,2010-10-14 10:24:00,2011-10-10 10:23:00,3,5,3,353,Regular,76.62916666666668
15305,555,1,93.6,2010-06-02 13:50:00,2010-06-02 13:50:00,1,1,1,111,Hibernating,93.6
15306,64,9,3484.73,2010-02-18 17:12:00,2011-10-06 12:56:00,3,5,5,355,Regular,175.99646464646463
15307,96,1,205.3,2011-09-05 11:38:00,2011-09-05 11:38:00,3,1,1,311,Regular,205.3
15308,274,1,310.47,2011-03-10 13:08:00,2011-03-10 13:08:00,2,1,2,212,Hibernating,310.47
15309,611,4,797.96,2009-12-04 13:01:00,2010-04-08 11:11:00,1,3,3,133,At Risk (High Value),193.0548387096774
15310,479,1,1634.64,2010-08-18 11:38:00,2010-08-18 11:38:00,1,1,4,114,Hibernating,1634.64
15311,1,208,116771.16,2009-12-01 11:21:00,2011-12-09 12:00:00,5,5,5,555,Champions,4746.79512195122
15312,75,12,2930.19,2009-12-16 09:23:00,2011-09-25 13:10:00,3,5,4,354,Regular,135.65694444444443
15313,110,1,52.0,2011-08-21 16:02:00,2011-08-21 16:02:00,3,1,1,311,Regular,52.0
15314,199,3,820.4499999999999,2010-10-07 15:41:00,2011-05-24 14:39:00,2,3,3,233,At Risk (High Value),107.95394736842105
15315,64,2,570.5,2011-08-15 15:17:00,2011-10-06 12:51:00,3,2,2,322,Regular,335.5882352941177
15316,327,1,165.0,2011-01-17 11:34:00,2011-01-17 11:34:00,2,1,1,211,Hibernating,165.0
15317,677,1,129.75,2010-01-31 15:55:00,2010-01-31 15:55:00,1,1,1,111,Hibernating,129.75
15318,4,1,312.62,2011-12-06 11:30:00,2011-12-06 11:30:00,5,1,2,512,New/Promising,312.62
15319,284,1,204.5,2011-03-01 12:48:00,2011-03-01 12:48:00,2,1,1,211,Hibernating,204.5
15320,44,1,267.13,2011-10-26 13:27:00,2011-10-26 13:27:00,4,1,1,411,New/Promising,267.13
15321,71,12,6709.7300000000005,2010-02-03 09:47:00,2011-09-30 09:40:00,3,5,5,355,Regular,333.8174129353234
15322,86,2,1390.86,2010-08-20 13:10:00,2011-09-15 09:34:00,3,2,4,324,Regular,106.98923076923076
15323,563,3,434.6,2010-02-16 09:21:00,2010-05-26 10:01:00,1,3,2,132,Regular,131.69696969696972
15324,701,1,140.22000000000003,2010-01-07 14:37:00,2010-01-07 14:37:00,1,1,1,111,Hibernating,140.22000000000003
15325,104,8,1602.01,2010-02-16 13:30:00,2011-08-28 11:55:00,3,4,4,344,Regular,86.28420107719928
15326,334,5,1700.52,2009-12-01 13:19:00,2011-01-10 11:38:00,2,4,4,244,At Risk (High Value),126.27623762376237
15327,53,1,208.75,2011-10-18 11:55:00,2011-10-18 11:55:00,4,1,1,411,New/Promising,208.75
15328,408,1,107.24,2010-10-28 09:05:00,2010-10-28 09:05:00,2,1,1,211,Hibernating,107.24
15329,39,11,2984.33,2009-12-14 12:18:00,2011-10-31 15:36:00,4,5,5,455,Champions,130.5100583090379
15330,32,2,714.96,2011-10-10 12:30:00,2011-11-07 17:50:00,4,2,3,423,New/Promising,714.96
15331,500,3,767.91,2010-04-09 14:26:00,2010-07-28 09:42:00,1,3,3,133,At Risk (High Value),211.351376146789
15332,366,6,6553.74,2010-07-14 13:01:00,2010-12-08 14:43:00,2,4,5,245,At Risk (High Value),1337.4979591836734
